City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,mecca,21.4267,39.8261,292.9,45,1,2.36,SA,1675466958
364,lac du bonnet,50.2536,-96.0612,257.43,79,100,5.95,CA,1675467254
365,sitka,57.0531,-135.33,279.09,75,75,2.06,US,1675467254
366,fare,-16.7,-151.0167,300.67,76,21,6.96,PF,1675467255
367,sobolevo,54.4299,31.8996,263.15,98,95,1.93,RU,1675467255
368,lleida,41.6167,0.6167,276.26,85,0,2.57,ES,1675467256
369,bellinzona,46.1928,9.017,279.93,75,8,1.03,CH,1675467257
370,grakhovo,56.0502,51.9676,265.53,96,100,2.67,RU,1675467258
371,port lincoln,-34.7333,135.8667,290.18,62,78,4.56,AU,1675467259
372,aswan,24.0934,32.907,286.76,28,0,2.06,EG,1675467259
373,isangel,-19.55,169.2667,303.46,73,90,7.16,VU,1675467260
374,margate,51.3813,1.3862,282.98,78,25,1.79,GB,1675467261
375,sola,-13.8833,167.55,301.4,70,72,1.21,VU,1675467261
376,harlingen,26.1906,-97.6961,289.93,76,0,6.69,US,1675467076
377,biltine,14.5333,20.9167,294.22,15,94,3.74,TD,1675467262
378,hirara,24.8,125.2833,292.07,77,75,5.66,JP,1675467263
379,srednekolymsk,67.45,153.6833,247.72,98,100,5.02,RU,1675467263
380,olot,42.181,2.4901,282.15,50,0,2.73,ES,1675467264
381,assiniboia,49.6334,-105.9845,272.05,64,29,6.69,CA,1675467264
382,marion,39.7684,-86.1555,267.2,55,20,3.09,US,1675467265
383,faanui,-16.4833,-151.75,300.78,75,17,6.74,PF,1675467265
384,pastavy,55.1168,26.8326,264.9,97,98,1.41,BY,1675467266
385,hauterive,46.0901,3.4459,279.57,90,83,0.16,FR,1675467267
386,yar-sale,66.8333,70.8333,263.74,96,100,2.39,RU,1675467267
387,kloulklubed,7.0419,134.2556,300.43,71,99,8.4,PW,1675467268
388,cururupu,-1.8283,-44.8683,296.71,96,62,1.38,BR,1675467268
389,visnes,59.3556,5.2242,277.16,75,20,5.14,NO,1675467268
390,decatur,39.8403,-88.9548,266.37,42,0,2.06,US,1675466998
391,ilmatsalu,58.3881,26.5593,269.44,85,100,3.6,EE,1675467269
392,san cristobal,7.7669,-72.225,297.25,55,6,0.74,VE,1675467269
393,bose,45.4612,8.0137,283.02,44,7,2.57,IT,1675467270
394,olafsvik,64.8945,-23.7142,275.75,81,75,20.01,IS,1675467270
395,airai,-8.9266,125.4092,290.77,89,100,1.19,TL,1675467270
396,ambulu,-8.345,113.6058,298.62,88,100,1.81,ID,1675467271
397,rawson,-43.3002,-65.1023,299.24,34,0,9.4,AR,1675467271
398,yanam,16.7333,82.2167,292.23,87,2,1.32,IN,1675467272
399,port augusta,-32.5,137.7667,292.47,50,67,3.11,AU,1675467100
400,padang,-0.9492,100.3543,295.18,81,100,1.64,ID,1675467272
401,barcelos,41.5388,-8.6151,281.95,75,0,1.88,PT,1675467159
402,vostok,46.4856,135.8833,254.21,92,96,1.44,RU,1675467273
403,riyadh,24.6877,46.7219,283.23,51,0,2.55,SA,1675467163
404,kulhudhuffushi,6.6221,73.07,298.73,78,98,1.69,MV,1675467273
405,gari,59.4307,62.3497,260.82,98,99,2.68,RU,1675467273
406,mar del plata,-38.0023,-57.5575,294.79,74,40,4.63,AR,1675467030
407,bluefields,12.0137,-83.7635,298.19,83,100,0.0,NI,1675467274
408,loudi,27.7344,111.9944,277.66,89,100,2.04,CN,1675467274
409,dire,12.2833,-10.9667,299.06,15,52,1.51,ML,1675467275
410,kasama,-10.2129,31.1808,289.03,98,100,1.7,ZM,1675467275
411,vardo,70.3705,31.1107,268.14,80,20,9.26,NO,1675467276
412,mason city,43.1536,-93.201,257.22,71,100,6.17,US,1675467267
413,gambela,8.25,34.5833,299.52,31,18,0.88,ET,1675467276
414,yermekeyevo,54.0761,53.6712,261.92,88,100,2.59,RU,1675467277
415,todos santos,23.45,-110.2167,297.21,74,10,1.86,MX,1675467277
416,ozernovskiy,51.5,156.5167,268.62,75,100,0.56,RU,1675467277
417,pangai,-19.8,-174.35,297.21,100,100,4.63,TO,1675467278
418,huarmey,-10.0681,-78.1522,295.74,83,92,3.51,PE,1675467278
419,mogadishu,2.0371,45.3438,297.19,76,95,7.7,SO,1675467278
420,palas,-5.6519,105.6801,297.77,91,100,1.3,ID,1675467279
421,yamethin,20.4333,96.15,294.28,45,29,1.89,MM,1675467279
422,mehamn,71.0357,27.8492,271.1,80,75,6.17,NO,1675467280
423,madang,-5.2246,145.7966,297.96,92,100,3.76,PG,1675467280
424,palmas bellas,9.2319,-80.0867,296.12,75,77,5.37,PA,1675467281
425,samba,32.5667,75.1167,287.67,52,45,1.44,IN,1675467281
426,tingi,-11.3,35.0333,290.54,91,100,0.65,TZ,1675467281
427,port hedland,-20.3167,118.5667,301.18,69,29,3.6,AU,1675467101
428,ijui,-28.3878,-53.9147,295.17,79,100,0.74,BR,1675467282
429,guthrie,35.8789,-97.4253,284.75,37,0,6.17,US,1675467282
430,husavik,66.0449,-17.3389,275.55,70,100,7.38,IS,1675467283
431,jose bonifacio,-21.0528,-49.6883,294.74,95,100,3.68,BR,1675467283
432,harwich,51.9419,1.2844,282.73,80,41,2.24,GB,1675467284
433,sri aman,1.2376,111.4621,296.18,100,100,0.0,MY,1675467284
434,octeville,49.6261,-1.6435,282.42,87,100,3.6,FR,1675467284
435,radomsko,51.0671,19.4448,273.99,97,100,6.27,PL,1675467285
436,jojoima,7.8792,-10.7878,296.8,90,28,1.14,SL,1675467285
437,manbij,36.5281,37.9549,277.03,64,99,4.83,SY,1675467286
438,capreol,46.706,-80.9225,246.41,52,0,3.09,CA,1675467286
439,singaraja,-8.112,115.0882,299.09,83,100,1.68,ID,1675467287
440,luwingu,-10.2621,29.9271,289.76,99,100,2.56,ZM,1675467277
441,genhe,50.7833,121.5167,242.57,100,99,0.16,CN,1675467287
442,nouadhibou,20.931,-17.0347,293.14,40,100,5.66,MR,1675467287
443,port macquarie,-31.4333,152.9167,300.31,34,0,4.81,AU,1675467041
444,galle,6.0367,80.217,296.75,92,50,1.86,LK,1675467288
445,agadir,30.4202,-9.5982,284.4,54,0,1.16,MA,1675467288
446,waingapu,-9.6567,120.2641,298.12,88,100,2.87,ID,1675467289
447,lagoa,39.05,-27.9833,288.39,82,100,3.45,PT,1675467228
448,kisangani,0.5167,25.2,295.13,81,18,1.08,CD,1675467289
449,saint-pierre,-21.3393,55.4781,298.97,78,69,7.2,RE,1675467290
450,slave lake,55.2834,-114.769,266.14,86,100,0.0,CA,1675467152
451,stokmarknes,68.5646,14.9108,274.13,74,100,5.14,NO,1675467290
452,waipawa,-41.4122,175.5153,297.67,61,5,2.84,NZ,1675467284
453,voronezhskaya,45.2106,39.5667,276.9,87,91,6.59,RU,1675467291
454,porbandar,21.6422,69.6093,292.75,42,0,3.26,IN,1675467291
455,novaya zaimka,56.4857,66.9241,255.36,93,62,2.17,RU,1675467292
456,luau,-10.7073,22.2247,290.93,98,96,1.28,AO,1675467292
457,high rock,26.6208,-78.2833,298.16,79,1,6.26,BS,1675467292
458,steamboat springs,40.485,-106.8317,272.43,56,0,0.0,US,1675467193
459,boli,45.7667,130.5167,259.2,83,94,0.55,CN,1675467293
460,areia branca,-4.9561,-37.1369,300.97,68,100,8.28,BR,1675467293
461,cabo san lucas,22.8909,-109.9124,298.32,33,0,3.09,MX,1675467294
462,markova,48.6758,24.4138,271.4,91,100,1.06,UA,1675467294
463,nanticoke,41.2054,-76.0049,263.09,49,97,2.68,US,1675467294
464,sawakin,19.1059,37.3321,294.11,65,16,3.42,SD,1675467295
465,broome,42.2506,-75.833,257.98,70,100,7.6,US,1675467295
466,laja,-37.2667,-72.7,308.31,10,0,5.83,CL,1675466998
467,ardakan,32.31,54.0175,279.61,50,27,3.25,IR,1675467295
468,vityazevo,44.9931,37.2719,274.38,93,100,2.0,RU,1675467296
469,serenje,-13.2325,30.2352,288.89,97,99,1.09,ZM,1675467296
470,viedma,-40.8135,-62.9967,298.38,45,0,5.99,AR,1675466997
471,naze,28.3667,129.4833,285.66,69,99,4.65,JP,1675467296
472,daitari,21.1,85.75,286.17,15,67,1.28,IN,1675467297
473,roald,62.5833,6.1333,274.12,69,99,5.14,NO,1675467287
474,balsas,-7.5325,-46.0356,299.62,70,100,1.33,BR,1675467297
475,lubango,-14.9172,13.4925,289.17,82,100,1.22,AO,1675467298
476,corrente,-3.7367,-43.3394,296.42,93,100,1.57,BR,1675467298
477,snegiri,55.8887,37.0242,272.01,99,98,1.31,RU,1675467299
478,dickinson,29.4608,-95.0513,288.22,56,0,5.66,US,1675467299
479,maputo,-25.9653,32.5892,294.97,88,75,3.09,MZ,1675467299
480,maningrida,-12.0667,134.2667,302.12,69,94,3.34,AU,1675467300
481,maku,39.2911,44.4521,268.26,64,11,2.08,IR,1675467300
482,alpine,32.835,-116.7664,293.47,33,0,3.6,US,1675467021
483,kuytun,54.3419,101.5036,257.62,97,100,1.48,RU,1675467301
484,havre-saint-pierre,50.2334,-63.5986,251.15,59,40,9.26,CA,1675467301
485,aksarka,66.5606,67.7975,260.23,98,96,2.87,RU,1675467301
486,mina,26.0011,-100.5299,291.82,27,48,3.94,MX,1675467302
487,pingliang,35.5392,106.6861,271.35,44,21,1.72,CN,1675467304
488,falmouth,50.1544,-5.0711,282.47,71,100,2.57,GB,1675467306
489,mokhsogollokh,61.4681,128.9203,247.21,99,100,1.22,RU,1675467307
490,isabela,6.7085,121.9711,297.18,80,100,1.88,PH,1675467310
491,orvieto,42.7195,12.1116,281.33,91,91,1.17,IT,1675467311
492,ballina,-28.8667,153.5667,301.92,84,80,5.4,AU,1675467225
493,quelimane,-17.8786,36.8883,300.12,78,0,1.03,MZ,1675467313
494,kondinskoye,59.6481,67.41,255.78,100,76,1.89,RU,1675467315
495,carpinteria,34.3989,-119.5185,294.45,58,100,0.45,US,1675467316
496,barabinsk,55.3571,78.357,249.57,100,92,1.72,RU,1675467317
497,ulladulla,-35.35,150.4667,294.16,30,0,4.88,AU,1675467271
498,manicore,-5.8092,-61.3003,299.12,89,0,1.54,BR,1675467319
499,ouadda,8.0777,22.4007,296.49,16,11,3.86,CF,1675467320
500,raga,8.4596,25.678,293.82,20,61,1.85,SS,1675467321
501,kieta,-6.2167,155.6333,302.73,69,100,1.86,PG,1675467321
502,sabang,5.8933,95.3214,299.31,80,100,2.73,ID,1675467322
503,pithiviers,48.1667,2.25,281.39,96,37,2.68,FR,1675467322
504,umtata,-31.5889,28.7844,293.46,88,99,2.06,ZA,1675467323
505,swellendam,-34.0226,20.4417,292.52,72,0,1.71,ZA,1675467324
506,san patricio,28.017,-97.5169,289.12,65,10,2.74,US,1675467325
507,baykit,61.67,96.37,250.6,100,98,0.99,RU,1675467325
508,hobyo,5.3505,48.5268,297.13,70,32,8.67,SO,1675467326
509,port blair,11.6667,92.75,300.17,83,40,2.06,IN,1675467036
510,niort,46.3333,-0.3333,279.36,88,25,2.6,FR,1675467327
511,jiazi,22.8779,116.067,288.68,83,99,7.67,CN,1675467328
512,port pirie,-33.1833,138.0167,291.91,51,6,3.67,AU,1675467329
513,pochutla,15.7432,-96.4661,303.05,63,31,2.12,MX,1675467329
514,moindou,-21.6924,165.677,303.79,64,82,2.19,NC,1675467330
515,berdigestyakh,62.0989,126.6992,247.24,98,100,2.02,RU,1675467330
516,belturbet,54.1,-7.45,281.91,86,100,3.5,IE,1675467331
517,port elizabeth,-33.918,25.5701,295.43,91,0,3.6,ZA,1675467331
518,urdoma,61.7533,48.5442,265.8,97,100,0.28,RU,1675467332
519,belmonte,-15.8631,-38.8828,298.57,85,1,3.62,BR,1675467332
520,agua verde,22.9,-106.05,302.2,57,1,6.5,MX,1675467333
521,camana,-16.6228,-72.7111,297.46,79,51,1.49,PE,1675467333
522,cascais,38.6979,-9.4215,285.96,53,0,4.02,PT,1675467138
523,kavieng,-2.5744,150.7967,300.83,77,100,2.19,PG,1675467334
524,burnie,-41.0667,145.9167,287.79,78,100,6.42,AU,1675467334
525,togur,58.3631,82.8265,255.62,100,100,0.64,RU,1675467335
526,iquique,-20.2208,-70.1431,297.17,81,49,0.63,CL,1675467107
527,tupiza,-21.45,-65.7167,285.93,66,91,4.0,BO,1675467335
528,swindon,51.558,-1.7812,281.95,94,4,2.94,GB,1675467336
529,kalmunai,7.4167,81.8167,296.95,88,28,1.86,LK,1675467336
530,buchanan,5.8808,-10.0467,298.97,91,11,2.99,LR,1675467337
531,sillamae,59.3997,27.7547,268.29,88,100,6.25,EE,1675467337
532,pindiga,9.9833,10.9333,297.2,20,89,4.54,NG,1675467338
533,gombong,-7.6072,109.5142,298.69,88,100,1.45,ID,1675467338
534,aketi,2.7388,23.7833,294.28,54,14,0.78,CD,1675467338
535,arman,59.7,150.1667,252.23,86,48,3.42,RU,1675467339
536,kribi,2.95,9.9167,299.93,84,37,3.1,CM,1675467339
537,narasannapeta,18.4167,84.05,290.9,66,9,2.41,IN,1675467339
538,alekseyevsk,57.8406,108.3492,259.76,96,100,2.73,RU,1675467340
539,huaihua,27.5494,109.9592,278.89,95,100,1.63,CN,1675467340
540,turukhansk,65.8167,87.9833,260.64,96,100,2.59,RU,1675467341
541,tucuman,-26.8241,-65.2226,298.15,69,0,2.06,AR,1675467341
542,dourados,-22.2211,-54.8056,294.0,96,99,2.3,BR,1675467091
543,tombouctou,20.0,-3.0,285.84,24,86,5.81,ML,1675467342
544,tabou,4.423,-7.3528,299.48,86,41,2.83,CI,1675467342
545,baculin,7.4525,126.5842,299.92,77,75,3.46,PH,1675467342
546,popesti,47.2333,22.4167,274.03,100,100,3.3,RO,1675467343
547,tomatlan,19.9333,-105.25,302.3,40,1,2.93,MX,1675467343
548,tabory,58.5198,64.5495,257.57,94,50,1.54,RU,1675467343
549,agirish,61.9247,63.0231,257.81,98,87,1.67,RU,1675467344
550,betafo,-19.8333,46.85,289.7,92,95,1.45,MG,1675467344
551,forbes,-33.3833,148.0167,291.91,31,0,5.24,AU,1675467345
552,aasiaat,68.7098,-52.8699,257.55,94,100,5.95,GL,1675467345
553,belaya gora,68.5333,146.4167,244.02,98,99,2.09,RU,1675467345
554,khed brahma,24.0333,73.05,289.57,26,0,2.38,IN,1675467346
555,charters towers,-20.1,146.2667,300.07,73,100,3.51,AU,1675467346
556,grand island,40.925,-98.342,272.15,73,0,6.69,US,1675467319
557,kapit,2.0167,112.9333,296.07,99,100,0.54,MY,1675467347
558,acari,-15.4311,-74.6158,297.45,85,89,1.96,PE,1675467347
559,qui nhon,13.7667,109.2333,296.1,90,97,2.8,VN,1675467348
560,souris,49.6172,-100.2612,261.34,96,85,1.71,CA,1675467348
561,ndele,8.4109,20.6473,297.04,17,11,2.9,CF,1675467348
562,cayenne,4.9333,-52.3333,297.17,100,75,2.06,GF,1675467349
563,namibe,-15.1961,12.1522,295.57,75,97,2.99,AO,1675467349
564,honiara,-9.4333,159.95,303.05,70,64,1.31,SB,1675467349
565,sungairaya,0.7,108.9,296.71,92,100,0.97,ID,1675467350
566,sheopur,25.6667,76.7,287.19,40,0,0.95,IN,1675467350
567,serdobsk,52.4586,44.2169,265.86,96,59,2.42,RU,1675467351
568,getulio vargas,-32.6796,-53.5494,293.86,85,100,4.41,UY,1675467351
569,acoyapa,11.9703,-85.1711,299.2,78,23,5.69,NI,1675467351
570,coquimbo,-29.9533,-71.3436,292.0,77,40,4.12,CL,1675467311
571,fairbanks,64.8378,-147.7164,259.53,81,75,0.0,US,1675467315
572,port shepstone,-30.7414,30.455,295.32,85,17,2.37,ZA,1675467352
573,maumere,-8.6199,122.2111,298.25,89,100,1.94,ID,1675467352
574,aksehir,38.3575,31.4164,271.61,90,100,2.56,TR,1675467353
575,kijang,35.2442,129.2139,273.0,28,0,2.48,KR,1675467353
576,raton,36.9034,-104.4391,285.55,16,0,4.12,US,1675467354
577,ewa beach,21.3156,-158.0072,300.12,71,100,4.63,US,1675467284
578,gorontalo,0.5412,123.0595,299.34,80,95,1.24,ID,1675467354
579,nizhniy baskunchak,48.2198,46.8311,267.96,97,100,2.34,RU,1675467355
580,selma,36.5708,-119.6121,293.34,26,100,0.0,US,1675467355
581,nabire,-3.3667,135.4833,299.28,81,100,0.5,ID,1675467355
582,broken hill,-31.95,141.4333,289.55,41,0,5.65,AU,1675467356
583,constitucion,-35.3333,-72.4167,289.23,91,10,3.07,CL,1675467356
584,nena,11.7658,125.4178,298.97,87,98,5.13,PH,1675467356
585,aricestii-rahtivani,44.95,25.8333,275.11,86,100,2.38,RO,1675467357
586,sorland,67.667,12.6934,276.07,74,80,10.06,NO,1675467357
